"avgHeartRate";"intensity";"Rider_id";"duration";"dateOfTraining";"id";"cluster"
129.97;2.0;"Rider5";3641.0;11/4/14 10:02 AM;1263.0;"cluster_0"
141.0;2.0;"Rider5";13206.0;1/26/13 9:01 AM;1264.0;"cluster_0"
105.17;1.0;"Rider5";5654.0;8/14/11 8:05 AM;1265.0;"cluster_2"
132.11;2.0;"Rider5";5647.0;12/28/12 1:03 PM;1266.0;"cluster_0"
119.25;2.0;"Rider5";9987.0;8/28/11 7:04 AM;1267.0;"cluster_0"
167.51;3.0;"Rider5";5715.0;11/29/09 11:17 AM;1268.0;"cluster_1"
130.16;2.0;"Rider5";7346.0;7/14/13 9:07 AM;1269.0;"cluster_0"
171.39;3.0;"Rider5";6425.0;4/13/09 8:58 AM;1270.0;"cluster_1"
121.62;2.0;"Rider5";7197.0;4/25/14 8:55 AM;1271.0;"cluster_0"
158.2;3.0;"Rider5";6374.0;10/4/14 8:01 AM;1272.0;"cluster_1"
128.51;2.0;"Rider5";7003.0;5/28/09 3:06 PM;1273.0;"cluster_0"
148.22;3.0;"Rider5";27100.0;8/23/09 8:26 AM;1274.0;"cluster_1"
127.28;2.0;"Rider5";4877.0;6/10/11 12:31 PM;1275.0;"cluster_0"
114.77;1.0;"Rider5";7648.0;4/7/11 12:14 PM;1276.0;"cluster_2"
132.62;2.0;"Rider5";5463.0;7/18/14 10:24 AM;1277.0;"cluster_0"
138.93;2.0;"Rider5";8154.0;9/10/10 10:08 AM;1278.0;"cluster_0"
170.77;3.0;"Rider5";5482.0;4/27/10 10:54 AM;1279.0;"cluster_1"
127.56;2.0;"Rider5";11969.0;2/15/14 9:42 AM;1280.0;"cluster_0"
134.26;2.0;"Rider5";5003.0;2/7/14 11:49 AM;1281.0;"cluster_0"
133.41;2.0;"Rider5";7760.0;12/7/10 9:18 AM;1282.0;"cluster_0"
126.27;2.0;"Rider5";8475.0;6/24/10 12:31 PM;1283.0;"cluster_0"
128.19;2.0;"Rider5";4794.0;10/30/14 1:51 PM;1284.0;"cluster_0"
133.71;2.0;"Rider5";5531.0;6/12/13 8:54 AM;1285.0;"cluster_0"
173.31;3.0;"Rider5";1149.0;5/30/14 3:49 PM;1286.0;"cluster_1"
130.3;2.0;"Rider5";5038.0;1/5/13 9:45 AM;1287.0;"cluster_0"
139.8;2.0;"Rider5";9487.0;5/22/14 12:32 PM;1288.0;"cluster_0"
109.33;1.0;"Rider5";5112.0;5/2/11 10:09 AM;1289.0;"cluster_2"
131.4;2.0;"Rider5";9520.0;12/24/13 10:15 AM;1290.0;"cluster_0"
172.04;3.0;"Rider5";4941.0;4/17/11 9:07 AM;1291.0;"cluster_1"
126.17;2.0;"Rider5";3993.0;12/12/13 12:45 PM;1292.0;"cluster_0"
134.63;2.0;"Rider5";5066.0;11/22/12 1:11 PM;1293.0;"cluster_0"
146.51;3.0;"Rider5";8797.0;7/27/14 1:04 PM;1294.0;"cluster_1"
134.29;2.0;"Rider5";5906.0;3/1/14 12:55 PM;1295.0;"cluster_0"
162.95;3.0;"Rider5";11305.0;6/7/09 9:23 AM;1296.0;"cluster_1"
123.37;2.0;"Rider5";11294.0;1/15/11 9:51 AM;1297.0;"cluster_0"
127.65;2.0;"Rider5";5903.0;5/26/11 2:50 PM;1298.0;"cluster_0"
132.22;2.0;"Rider5";10068.0;2/20/11 10:12 AM;1299.0;"cluster_0"
110.5;1.0;"Rider5";4129.0;5/18/09 2:15 PM;1300.0;"cluster_2"
119.67;2.0;"Rider5";8426.0;9/8/11 12:38 PM;1301.0;"cluster_0"
127.47;2.0;"Rider5";7550.0;9/15/11 2:39 PM;1302.0;"cluster_0"
116.99;1.0;"Rider5";6493.0;8/5/14 11:13 AM;1303.0;"cluster_2"
140.73;2.0;"Rider5";4037.0;3/13/14 1:01 PM;1304.0;"cluster_0"
112.06;1.0;"Rider5";4322.0;2/18/14 1:39 PM;1305.0;"cluster_2"
134.28;2.0;"Rider5";8123.0;6/19/13 2:40 PM;1306.0;"cluster_0"
112.53;1.0;"Rider5";4874.0;9/30/14 2:15 PM;1307.0;"cluster_2"
129.53;2.0;"Rider5";5580.0;8/6/14 9:45 AM;1308.0;"cluster_0"
116.48;1.0;"Rider5";4478.0;9/13/13 3:15 PM;1309.0;"cluster_2"
137.53;2.0;"Rider5";17856.0;12/11/09 9:20 AM;1310.0;"cluster_0"
117.06;1.0;"Rider5";5913.0;8/24/13 2:58 PM;1311.0;"cluster_2"
126.59;2.0;"Rider5";10263.0;1/12/13 9:16 AM;1312.0;"cluster_0"
117.6;1.0;"Rider5";2549.0;7/22/14 9:52 AM;1313.0;"cluster_2"
149.98;3.0;"Rider5";5474.0;10/18/14 9:05 AM;1314.0;"cluster_1"
132.09;2.0;"Rider5";9514.0;12/27/12 10:10 AM;1315.0;"cluster_0"
133.48;2.0;"Rider5";3948.0;6/17/11 6:51 AM;1316.0;"cluster_0"
122.76;2.0;"Rider5";4732.0;9/12/10 2:26 PM;1317.0;"cluster_0"
128.92;2.0;"Rider5";4923.0;6/27/09 12:50 PM;1318.0;"cluster_0"
144.55;3.0;"Rider5";4588.0;11/12/13 11:06 AM;1319.0;"cluster_1"
134.61;2.0;"Rider5";4489.0;5/6/14 12:32 PM;1320.0;"cluster_0"
129.2;2.0;"Rider5";5771.0;11/22/14 9:59 AM;1321.0;"cluster_0"
141.4;3.0;"Rider5";13101.0;8/8/10 7:32 AM;1322.0;"cluster_1"
100.91;1.0;"Rider5";4079.0;4/5/11 1:15 PM;1323.0;"cluster_2"
116.65;1.0;"Rider5";24780.0;3/26/11 9:22 AM;1324.0;"cluster_2"
123.44;2.0;"Rider5";5968.0;1/20/15 11:13 AM;1325.0;"cluster_0"
99.44;1.0;"Rider2";4708.0;9/12/14 1:13 PM;1326.0;"cluster_2"
118.95;2.0;"Rider2";22961.0;9/16/12 8:32 AM;1327.0;"cluster_0"
123.72;2.0;"Rider2";6894.0;3/22/14 1:08 PM;1328.0;"cluster_0"
116.99;1.0;"Rider2";8201.0;10/26/13 8:55 AM;1329.0;"cluster_2"
82.04;1.0;"Rider2";77.0;9/9/12 9:17 AM;1330.0;"cluster_2"
91.66;1.0;"Rider2";6229.0;7/6/14 2:01 PM;1331.0;"cluster_2"
119.24;2.0;"Rider2";9491.0;3/1/14 10:32 AM;1332.0;"cluster_0"
127.67;2.0;"Rider2";5266.0;7/31/13 1:47 PM;1333.0;"cluster_0"
128.94;2.0;"Rider2";8025.0;5/28/13 2:03 PM;1334.0;"cluster_0"
128.42;2.0;"Rider2";6217.0;3/6/14 2:56 PM;1335.0;"cluster_0"
130.32;2.0;"Rider2";8781.0;3/20/14 2:55 PM;1336.0;"cluster_0"
116.68;1.0;"Rider2";9799.0;1/2/15 9:42 AM;1337.0;"cluster_2"
111.6;1.0;"Rider2";5.0;9/29/12 11:34 AM;1338.0;"cluster_2"
119.75;2.0;"Rider2";13534.0;8/13/14 8:54 AM;1339.0;"cluster_0"
117.67;1.0;"Rider2";3486.0;10/11/12 2:36 PM;1340.0;"cluster_2"
127.08;2.0;"Rider2";18984.0;2/20/13 9:46 AM;1341.0;"cluster_0"
115.03;1.0;"Rider2";8789.0;8/27/14 1:58 PM;1342.0;"cluster_2"
122.72;2.0;"Rider2";10478.0;5/26/12 12:39 PM;1343.0;"cluster_0"
121.58;2.0;"Rider2";8380.0;10/14/12 9:57 AM;1344.0;"cluster_0"
104.36;1.0;"Rider2";4161.0;5/5/13 9:08 AM;1345.0;"cluster_2"
127.35;2.0;"Rider2";11610.0;12/24/12 10:35 AM;1346.0;"cluster_0"
114.18;1.0;"Rider2";5324.0;10/20/14 1:58 PM;1347.0;"cluster_2"
106.5;1.0;"Rider2";2.0;9/2/12 9:12 AM;1348.0;"cluster_2"
137.02;2.0;"Rider2";7051.0;1/21/14 1:36 PM;1349.0;"cluster_0"
113.75;1.0;"Rider2";4592.0;9/12/13 2:25 PM;1350.0;"cluster_2"
129.02;2.0;"Rider2";11202.0;5/4/13 8:28 AM;1351.0;"cluster_0"
112.7;1.0;"Rider2";9051.0;9/27/12 11:34 AM;1352.0;"cluster_2"
135.47;2.0;"Rider2";19943.0;7/20/14 5:36 AM;1353.0;"cluster_0"
110.85;1.0;"Rider2";11527.0;4/25/13 2:06 PM;1354.0;"cluster_2"
137.16;2.0;"Rider2";27301.0;1/26/14 5:16 AM;1355.0;"cluster_0"
128.98;2.0;"Rider2";8043.0;3/12/14 2:50 PM;1356.0;"cluster_0"
106.67;1.0;"Rider2";3593.0;8/22/14 1:11 PM;1357.0;"cluster_2"
104.06;1.0;"Rider2";14145.0;5/21/14 1:59 PM;1358.0;"cluster_2"
122.36;2.0;"Rider2";7765.0;7/7/14 2:09 PM;1359.0;"cluster_0"
136.02;2.0;"Rider2";17338.0;8/10/14 6:51 AM;1360.0;"cluster_0"
113.07;1.0;"Rider2";10833.0;9/26/12 11:28 AM;1361.0;"cluster_2"
118.51;2.0;"Rider2";3704.0;10/20/12 5:45 AM;1362.0;"cluster_0"
123.44;2.0;"Rider2";7007.0;9/18/14 1:53 PM;1363.0;"cluster_0"
139.76;2.0;"Rider2";6479.0;10/5/13 10:53 AM;1364.0;"cluster_0"
97.26;1.0;"Rider2";6382.0;1/26/15 3:09 PM;1365.0;"cluster_2"
144.5;3.0;"Rider2";11933.0;5/12/13 7:51 AM;1366.0;"cluster_1"
98.61;1.0;"Rider2";6000.0;10/3/12 2:15 PM;1367.0;"cluster_2"
116.51;1.0;"Rider2";6185.0;6/12/13 2:02 PM;1368.0;"cluster_2"
111.7;1.0;"Rider2";2405.0;6/7/13 4:22 PM;1369.0;"cluster_2"
117.11;1.0;"Rider2";6795.0;4/23/14 12:05 PM;1370.0;"cluster_2"
113.31;1.0;"Rider2";4869.0;8/24/14 9:09 AM;1371.0;"cluster_2"
113.07;1.0;"Rider2";10833.0;9/26/12 11:28 AM;1372.0;"cluster_2"
124.62;2.0;"Rider2";4918.0;4/20/13 10:07 AM;1373.0;"cluster_0"
110.69;1.0;"Rider2";5925.0;3/16/14 10:10 AM;1374.0;"cluster_2"
119.62;2.0;"Rider2";3327.0;2/26/13 5:12 PM;1375.0;"cluster_0"
113.23;1.0;"Rider2";3426.0;4/19/14 12:36 PM;1376.0;"cluster_2"
117.23;1.0;"Rider2";6055.0;2/19/13 10:34 AM;1377.0;"cluster_2"
123.23;2.0;"Rider2";4290.0;2/18/14 12:55 PM;1378.0;"cluster_0"
121.45;2.0;"Rider2";10702.0;5/2/13 8:23 AM;1379.0;"cluster_0"
131.63;2.0;"Rider2";11906.0;3/8/14 12:30 PM;1380.0;"cluster_0"
134.91;2.0;"Rider2";5402.0;1/20/14 1:41 PM;1381.0;"cluster_0"
123.92;2.0;"Rider2";3572.0;8/1/14 4:05 PM;1382.0;"cluster_0"
118.17;2.0;"Rider2";3164.0;9/20/13 1:21 PM;1383.0;"cluster_0"
98.08;1.0;"Rider2";1519.0;9/30/12 8:23 AM;1384.0;"cluster_2"
166.56;3.0;"Rider2";3075.0;10/21/12 10:26 AM;1385.0;"cluster_1"
126.39;2.0;"Rider2";8027.0;9/9/14 1:58 PM;1386.0;"cluster_0"
116.5;1.0;"Rider2";8975.0;6/28/14 12:38 PM;1387.0;"cluster_2"
83.94;1.0;"Rider2";9107.0;9/3/13 2:28 PM;1388.0;"cluster_2"
119.56;2.0;"Rider2";14086.0;9/1/13 9:11 AM;1389.0;"cluster_0"
123.49;2.0;"Rider2";5368.0;4/16/14 2:34 PM;1390.0;"cluster_0"
130.24;2.0;"Rider2";11893.0;4/21/14 8:37 AM;1391.0;"cluster_0"
118.31;2.0;"Rider2";9110.0;6/25/14 10:36 AM;1392.0;"cluster_0"
79.2;1.0;"Rider2";6.0;10/11/12 2:36 PM;1393.0;"cluster_2"
128.89;2.0;"Rider2";4438.0;10/18/14 10:25 AM;1394.0;"cluster_0"
114.73;1.0;"Rider2";8235.0;11/1/13 8:43 AM;1395.0;"cluster_2"
119.05;2.0;"Rider2";8195.0;5/3/13 9:25 AM;1396.0;"cluster_0"
100.1;1.0;"Rider2";2292.0;9/21/12 1:30 PM;1397.0;"cluster_2"
120.99;2.0;"Rider2";15663.0;6/23/13 7:19 AM;1398.0;"cluster_0"
122.24;2.0;"Rider2";6811.0;7/10/13 2:59 PM;1399.0;"cluster_0"
138.52;2.0;"Rider2";7994.0;4/12/14 9:34 AM;1400.0;"cluster_0"
117.29;1.0;"Rider2";9416.0;7/28/13 5:45 AM;1401.0;"cluster_2"
156.44;3.0;"Rider2";4107.0;9/22/12 11:24 AM;1402.0;"cluster_1"
125.28;2.0;"Rider2";7756.0;3/18/14 2:57 PM;1403.0;"cluster_0"
156.44;3.0;"Rider2";4107.0;9/22/12 11:24 AM;1404.0;"cluster_1"
122.12;2.0;"Rider2";1703.0;7/19/14 5:23 PM;1405.0;"cluster_0"
128.2;2.0;"Rider2";6736.0;2/12/14 2:24 PM;1406.0;"cluster_0"
107.43;1.0;"Rider2";12125.0;10/31/13 10:39 AM;1407.0;"cluster_2"
97.39;1.0;"Rider2";9522.0;7/9/13 2:49 PM;1408.0;"cluster_2"
125.21;2.0;"Rider2";8804.0;6/28/13 1:29 PM;1409.0;"cluster_0"
112.69;1.0;"Rider2";4061.0;6/13/14 1:19 PM;1410.0;"cluster_2"
131.2;2.0;"Rider2";6075.0;2/4/13 11:07 AM;1411.0;"cluster_0"
129.33;2.0;"Rider2";6860.0;2/23/13 9:50 AM;1412.0;"cluster_0"
161.01;3.0;"Rider2";8191.0;9/28/12 1:18 PM;1413.0;"cluster_1"
116.14;1.0;"Rider2";7330.0;5/22/13 2:06 PM;1414.0;"cluster_2"
116.9;1.0;"Rider2";5519.0;8/28/13 2:06 PM;1415.0;"cluster_2"
120.63;2.0;"Rider2";3645.0;3/29/13 3:43 PM;1416.0;"cluster_0"
111.22;1.0;"Rider2";9288.0;5/24/14 2:36 PM;1417.0;"cluster_2"
109.87;1.0;"Rider2";6266.0;10/18/12 2:05 PM;1418.0;"cluster_2"
148.93;3.0;"Rider2";9784.0;4/1/13 8:10 AM;1419.0;"cluster_1"
86.05;1.0;"Rider2";12451.0;4/28/14 8:53 AM;1420.0;"cluster_2"
128.03;2.0;"Rider2";6523.0;7/11/13 3:31 PM;1421.0;"cluster_0"
118.11;2.0;"Rider2";6350.0;4/16/13 2:12 PM;1422.0;"cluster_0"
108.6;1.0;"Rider2";82218.0;12/9/14 5:49 PM;1423.0;"cluster_2"
85.14;1.0;"Rider2";5794.0;7/8/13 2:58 PM;1424.0;"cluster_2"
104.21;1.0;"Rider2";6328.0;9/17/14 1:54 PM;1425.0;"cluster_2"
128.44;2.0;"Rider2";8102.0;9/4/13 2:06 PM;1426.0;"cluster_0"
97.09;1.0;"Rider2";2270.0;10/2/12 2:12 PM;1427.0;"cluster_2"
108.92;1.0;"Rider2";4909.0;3/9/14 8:06 AM;1428.0;"cluster_2"
110.16;1.0;"Rider2";5424.0;2/7/14 2:08 PM;1429.0;"cluster_2"
110.5;1.0;"Rider2";8636.0;7/13/13 11:24 AM;1430.0;"cluster_2"
148.58;3.0;"Rider2";13037.0;9/30/12 9:02 AM;1431.0;"cluster_1"
119.78;2.0;"Rider2";6495.0;6/11/14 3:39 PM;1432.0;"cluster_0"
122.24;2.0;"Rider2";6520.0;5/18/13 12:35 PM;1433.0;"cluster_0"
80.99;1.0;"Rider2";12338.0;4/26/14 11:08 AM;1434.0;"cluster_2"
128.79;2.0;"Rider2";9057.0;9/11/12 2:11 PM;1435.0;"cluster_0"
130.82;2.0;"Rider2";14909.0;3/9/13 9:15 AM;1436.0;"cluster_0"
130.75;2.0;"Rider2";10229.0;2/1/14 9:56 AM;1437.0;"cluster_0"
127.83;2.0;"Rider2";9052.0;9/7/14 8:38 AM;1438.0;"cluster_0"
115.67;1.0;"Rider2";4902.0;7/21/14 2:20 PM;1439.0;"cluster_2"
108.56;1.0;"Rider2";6514.0;6/20/14 9:14 AM;1440.0;"cluster_2"
103.95;1.0;"Rider2";9166.0;7/17/13 2:06 PM;1441.0;"cluster_2"
143.95;3.0;"Rider2";23786.0;9/21/13 6:32 AM;1442.0;"cluster_1"
109.16;1.0;"Rider2";8217.0;5/1/13 8:29 AM;1443.0;"cluster_2"
119.21;2.0;"Rider2";8022.0;8/22/13 2:05 PM;1444.0;"cluster_0"
128.13;2.0;"Rider2";7213.0;11/17/12 9:52 AM;1445.0;"cluster_0"
148.59;3.0;"Rider2";9252.0;9/7/13 11:27 AM;1446.0;"cluster_1"
129.11;2.0;"Rider2";8280.0;4/7/13 10:57 AM;1447.0;"cluster_0"
97.09;1.0;"Rider2";2270.0;10/2/12 2:12 PM;1448.0;"cluster_2"
110.42;1.0;"Rider2";10156.0;6/16/13 6:11 AM;1449.0;"cluster_2"
98.08;1.0;"Rider2";1519.0;9/30/12 8:23 AM;1450.0;"cluster_2"
106.35;1.0;"Rider2";3736.0;6/29/13 4:40 AM;1451.0;"cluster_2"
149.43;3.0;"Rider2";5143.0;5/17/14 6:17 AM;1452.0;"cluster_1"
118.76;2.0;"Rider2";10305.0;10/12/14 9:01 AM;1453.0;"cluster_0"
124.42;2.0;"Rider2";11956.0;6/22/13 9:38 AM;1454.0;"cluster_0"
119.31;2.0;"Rider2";6582.0;11/18/12 11:46 AM;1455.0;"cluster_0"
125.09;2.0;"Rider2";12156.0;8/3/14 6:57 AM;1456.0;"cluster_0"
79.2;1.0;"Rider2";6.0;10/11/12 2:36 PM;1457.0;"cluster_2"
130.72;2.0;"Rider2";7471.0;9/14/14 8:26 AM;1458.0;"cluster_0"
121.79;2.0;"Rider2";8068.0;8/29/13 2:07 PM;1459.0;"cluster_0"
98.56;1.0;"Rider2";7861.0;9/18/12 1:18 PM;1460.0;"cluster_2"
122.05;2.0;"Rider2";38041.0;7/20/13 3:57 AM;1461.0;"cluster_0"
111.42;1.0;"Rider2";10283.0;5/25/14 5:45 AM;1462.0;"cluster_2"
113.78;1.0;"Rider2";4509.0;6/8/13 7:39 AM;1463.0;"cluster_2"
125.71;2.0;"Rider2";8133.0;9/15/14 2:02 PM;1464.0;"cluster_0"
127.37;2.0;"Rider2";4823.0;3/1/13 3:58 PM;1465.0;"cluster_0"
117.32;1.0;"Rider2";10038.0;5/5/14 2:04 PM;1466.0;"cluster_2"
123.81;2.0;"Rider2";14114.0;5/2/12 7:42 AM;1467.0;"cluster_0"
117.67;1.0;"Rider2";3486.0;10/11/12 2:36 PM;1468.0;"cluster_2"
137.04;2.0;"Rider2";14312.0;9/27/14 8:02 AM;1469.0;"cluster_0"
109.22;1.0;"Rider2";8516.0;8/28/14 1:58 PM;1470.0;"cluster_2"
121.08;2.0;"Rider2";5077.0;9/10/12 2:01 PM;1471.0;"cluster_0"
113.0;1.0;"Rider2";10063.0;6/25/13 9:06 AM;1472.0;"cluster_2"
105.74;1.0;"Rider2";9251.0;5/2/14 9:01 AM;1473.0;"cluster_2"
166.56;3.0;"Rider2";3075.0;10/21/12 10:26 AM;1474.0;"cluster_1"
101.62;1.0;"Rider2";3569.0;5/9/13 2:01 PM;1475.0;"cluster_2"
119.95;2.0;"Rider2";2923.0;9/19/12 1:56 PM;1476.0;"cluster_0"
120.86;2.0;"Rider2";7273.0;6/18/14 2:12 PM;1477.0;"cluster_0"
94.42;1.0;"Rider2";19098.0;9/9/12 9:19 AM;1478.0;"cluster_2"
117.9;1.0;"Rider2";6422.0;10/21/13 10:58 AM;1479.0;"cluster_2"
124.7;2.0;"Rider2";6342.0;4/4/13 2:10 PM;1480.0;"cluster_0"
94.42;1.0;"Rider2";19098.0;9/9/12 9:19 AM;1481.0;"cluster_2"
84.91;1.0;"Rider2";10316.0;7/27/14 9:07 AM;1482.0;"cluster_2"
121.28;2.0;"Rider2";6999.0;4/3/14 2:28 PM;1483.0;"cluster_0"
133.67;2.0;"Rider2";3085.0;1/31/13 3:42 PM;1484.0;"cluster_0"
120.7;2.0;"Rider2";3682.0;5/18/14 8:59 AM;1485.0;"cluster_0"
127.06;2.0;"Rider2";4951.0;11/27/12 1:41 PM;1486.0;"cluster_0"
121.19;2.0;"Rider2";7930.0;7/24/14 3:25 PM;1487.0;"cluster_0"
109.75;1.0;"Rider2";7149.0;4/13/14 9:11 AM;1488.0;"cluster_2"
123.86;2.0;"Rider2";5923.0;10/13/12 12:32 PM;1489.0;"cluster_0"
103.21;1.0;"Rider2";9899.0;8/8/14 12:51 PM;1490.0;"cluster_2"
121.58;2.0;"Rider2";8380.0;10/14/12 9:57 AM;1491.0;"cluster_0"
125.37;2.0;"Rider2";4140.0;11/30/13 10:10 AM;1492.0;"cluster_0"
124.85;2.0;"Rider2";5191.0;11/3/13 8:38 AM;1493.0;"cluster_0"
118.95;2.0;"Rider2";22961.0;9/16/12 8:32 AM;1494.0;"cluster_0"
129.65;2.0;"Rider2";6101.0;3/30/13 9:46 AM;1495.0;"cluster_0"
114.05;1.0;"Rider2";5361.0;4/14/14 2:16 PM;1496.0;"cluster_2"
82.04;1.0;"Rider2";77.0;9/9/12 9:17 AM;1497.0;"cluster_2"
120.34;2.0;"Rider2";6144.0;10/31/14 10:43 AM;1498.0;"cluster_0"
115.5;1.0;"Rider2";6146.0;7/16/14 3:23 PM;1499.0;"cluster_2"
129.01;2.0;"Rider2";8454.0;5/13/12 9:36 AM;1500.0;"cluster_0"
135.61;2.0;"Rider2";8551.0;4/21/13 12:15 PM;1501.0;"cluster_0"
135.75;2.0;"Rider2";16971.0;6/15/13 5:26 AM;1502.0;"cluster_0"
137.01;2.0;"Rider2";7328.0;2/24/14 3:05 PM;1503.0;"cluster_0"
112.99;1.0;"Rider2";3807.0;10/30/12 12:47 PM;1504.0;"cluster_2"
155.74;3.0;"Rider2";9999.0;9/1/12 11:06 AM;1505.0;"cluster_1"
106.34;1.0;"Rider2";5378.0;5/7/14 2:41 PM;1506.0;"cluster_2"
112.11;1.0;"Rider2";6169.0;5/8/13 2:03 PM;1507.0;"cluster_2"
147.75;3.0;"Rider2";8017.0;9/26/14 1:15 PM;1508.0;"cluster_1"
124.57;2.0;"Rider2";6826.0;3/20/13 3:05 PM;1509.0;"cluster_0"
114.47;1.0;"Rider2";4965.0;9/10/13 2:06 PM;1510.0;"cluster_2"
105.74;1.0;"Rider2";90667.0;12/8/14 3:23 PM;1511.0;"cluster_2"
129.33;2.0;"Rider2";9368.0;1/12/13 10:34 AM;1512.0;"cluster_0"
107.95;1.0;"Rider2";9240.0;5/29/13 2:01 PM;1513.0;"cluster_2"
123.78;2.0;"Rider2";6600.0;5/14/14 1:57 PM;1514.0;"cluster_0"
75.78;1.0;"Rider2";7304.0;7/16/13 2:27 PM;1515.0;"cluster_2"
128.46;2.0;"Rider2";8130.0;10/31/12 10:55 AM;1516.0;"cluster_0"
131.64;2.0;"Rider2";10566.0;11/24/12 10:15 AM;1517.0;"cluster_0"
126.56;2.0;"Rider2";3384.0;1/30/13 3:25 PM;1518.0;"cluster_0"
128.78;2.0;"Rider2";14578.0;2/17/13 9:58 AM;1519.0;"cluster_0"
113.67;1.0;"Rider2";8031.0;1/24/15 1:43 PM;1520.0;"cluster_2"
134.69;2.0;"Rider2";6121.0;5/3/14 8:16 AM;1521.0;"cluster_0"
118.13;2.0;"Rider2";5268.0;12/6/12 3:41 PM;1522.0;"cluster_0"
113.22;1.0;"Rider2";9272.0;11/25/12 10:28 AM;1523.0;"cluster_2"
123.31;2.0;"Rider2";9627.0;5/26/13 12:13 PM;1524.0;"cluster_0"
136.43;2.0;"Rider2";15473.0;2/18/13 9:59 AM;1525.0;"cluster_0"
133.69;2.0;"Rider2";85664.0;5/11/13 7:41 AM;1526.0;"cluster_0"
128.79;2.0;"Rider2";9057.0;9/11/12 2:11 PM;1527.0;"cluster_0"
124.15;2.0;"Rider2";5096.0;12/25/12 9:26 AM;1528.0;"cluster_0"
94.54;1.0;"Rider2";9186.0;6/11/13 2:08 PM;1529.0;"cluster_2"
139.3;2.0;"Rider2";9419.0;6/15/14 7:04 AM;1530.0;"cluster_0"
134.57;2.0;"Rider2";7038.0;2/21/14 9:57 AM;1531.0;"cluster_0"
110.22;1.0;"Rider2";2178.0;4/20/14 1:56 PM;1532.0;"cluster_2"
103.88;1.0;"Rider2";2197.0;8/9/14 3:34 PM;1533.0;"cluster_2"
155.33;3.0;"Rider2";8300.0;4/13/13 7:54 AM;1534.0;"cluster_1"
118.37;2.0;"Rider2";6259.0;10/19/12 1:55 PM;1535.0;"cluster_0"
137.15;2.0;"Rider2";8693.0;5/15/12 3:05 PM;1536.0;"cluster_0"
125.17;2.0;"Rider2";2613.0;8/24/13 12:51 PM;1537.0;"cluster_0"
129.21;2.0;"Rider2";7245.0;12/1/13 12:28 PM;1538.0;"cluster_0"
118.51;2.0;"Rider2";3704.0;10/20/12 5:45 AM;1539.0;"cluster_0"
123.71;2.0;"Rider2";8032.0;5/21/13 2:03 PM;1540.0;"cluster_0"
121.57;2.0;"Rider2";6256.0;3/13/14 3:18 PM;1541.0;"cluster_0"
137.12;2.0;"Rider2";9665.0;1/5/13 9:39 AM;1542.0;"cluster_0"
127.51;2.0;"Rider2";7526.0;2/25/14 1:54 PM;1543.0;"cluster_0"
112.01;1.0;"Rider2";6727.0;7/2/14 2:09 PM;1544.0;"cluster_2"
98.56;1.0;"Rider2";7861.0;9/18/12 1:18 PM;1545.0;"cluster_2"
122.57;2.0;"Rider2";6499.0;9/24/14 1:55 PM;1546.0;"cluster_0"
111.64;1.0;"Rider2";4423.0;4/17/14 1:58 PM;1547.0;"cluster_2"
124.47;2.0;"Rider2";3105.0;11/6/13 3:26 PM;1548.0;"cluster_0"
125.08;2.0;"Rider2";17551.0;5/10/14 11:24 AM;1549.0;"cluster_0"
112.84;1.0;"Rider2";5932.0;11/2/14 12:45 PM;1550.0;"cluster_2"
111.7;1.0;"Rider2";3343.0;9/8/14 2:00 PM;1551.0;"cluster_2"
126.08;2.0;"Rider2";8184.0;10/28/13 1:30 PM;1552.0;"cluster_0"
123.57;2.0;"Rider2";6501.0;3/23/14 8:57 AM;1553.0;"cluster_0"
126.26;2.0;"Rider2";6862.0;5/20/14 1:58 PM;1554.0;"cluster_0"
132.16;2.0;"Rider2";19657.0;9/14/13 11:33 AM;1555.0;"cluster_0"
131.36;2.0;"Rider2";9699.0;2/16/14 9:08 AM;1556.0;"cluster_0"
109.87;1.0;"Rider2";6266.0;10/18/12 2:05 PM;1557.0;"cluster_2"
102.07;1.0;"Rider2";4105.0;9/17/13 2:31 PM;1558.0;"cluster_2"
141.09;2.0;"Rider2";9582.0;4/14/13 8:49 AM;1559.0;"cluster_0"
110.48;1.0;"Rider2";6381.0;9/4/14 1:59 PM;1560.0;"cluster_2"
117.08;1.0;"Rider2";3355.0;5/16/14 2:06 PM;1561.0;"cluster_2"
136.63;2.0;"Rider2";9991.0;7/27/13 6:46 AM;1562.0;"cluster_0"
119.8;2.0;"Rider2";3386.0;10/21/12 9:27 AM;1563.0;"cluster_0"
96.8;1.0;"Rider2";16578.0;4/29/14 10:00 AM;1564.0;"cluster_2"
84.64;1.0;"Rider2";16367.0;9/8/12 11:47 AM;1565.0;"cluster_2"
125.53;2.0;"Rider2";7268.0;4/24/13 2:00 PM;1566.0;"cluster_0"
125.55;2.0;"Rider2";6847.0;12/7/13 11:11 AM;1567.0;"cluster_0"
120.58;2.0;"Rider2";4708.0;9/6/13 11:58 AM;1568.0;"cluster_0"
157.65;3.0;"Rider2";9319.0;9/29/12 8:57 AM;1569.0;"cluster_1"
125.25;2.0;"Rider2";12565.0;3/15/14 9:49 AM;1570.0;"cluster_0"
102.9;1.0;"Rider2";3117.0;9/29/12 8:05 AM;1571.0;"cluster_2"
128.77;2.0;"Rider2";5778.0;8/23/14 6:33 AM;1572.0;"cluster_0"
